|player_id|player_name|player_preferred_position|player_preferred_number|player_minutes|wavg_player_rating|offsides|shots_total|shots_on_goal|goals_total|goals_conceded|goals_assists|goals_saves|passes_total|passes_key|passes_completed|tackles_total|tackles_blocks|tackles_interceptions|tackles_total_padj|tackles_blocks_padj|tackles_interceptions_padj|duels_total|duels_won|dribbles_attemps|dribbles_success|dribbles_past|dribbles_past_padj|fouls_drawn|fouls_committed|fouls_committed_padj|cards_yellow|cards_red|penalty_won|penalty_committed|penalty_scored|penalty_missed|penalty_saved
1163|6651|Matias Fritzler|M|5|6641|6.854679121259297|0|46|11|2|10|5|0|2239|36|1728.3699999999997|72|17|140|82.01041302781843|18.897493248688736|156.493594932281|602|329|57|28|68|74.96166370549585|74|101|116.60058555741183|26|2|0|0|0|0|0
1164|6652|Braian Galvan|F|25|353|6.712464589235127|0|6|4|1|0|0|0|77|9|45.760000000000005|9|0|2|10.253764123733163|0.0|2.6315789473684212|28|11|18|9|4|5.161943319838056|9|8|9.952766531713898|3|0|0|0|0|0|0
1165|6653|Leonardo Heredia|M|21|2741|6.7634477254589|0|62|17|9|0|4|0|726|26|381.18|26|1|22|28.826964137624515|1.5151515151515151|26.392830904624866|268|113|55|32|16|18.64868422992498|34|35|39.2377041752286|3|0|1|0|0|1|0
1166|6654|Mateo Hernandez|M|34|254|6.629527559055117|0|5|1|0|0|0|0|50|2|32.19|9|0|1|9.241117024135892|0.0|0.9259259259259258|52|25|8|5|5|5.368589743589744|8|4|4.8076923076923075|1|0|0|0|0|0|0
1167|6655|Tomas Moschion|M|4|12|6.5|0|0|0|0|0|0|0|3|0|1.7999999999999998|1|0|0|1.1904761904761905|0.0|0.0|2|2|0|0|0|0.0|1|0|0.0|0|0|0|0|0|0|0
1168|6656|Franco Zuculini|M|18|909|6.595974025974026|0|17|4|0|0|0|0|325|4|264.84999999999997|20|0|9|22.50618268133645|0.0|10.442486253186546|127|61|19|13|18|22.015851072333742|15|34|39.28536662134634|6|0|0|0|0|0|0
1169|6657|Fernando Zuqui|M|8|5215|6.920203836930454|0|66|16|3|4|4|0|1905|81|1554.9999999999998|59|11|57|62.34853330567103|12.062972812405532|63.283607876709006|525|265|151|104|61|69.74043083956249|124|75|85.18230028934714|15|0|0|1|0|0|0
1170|6658|Gonzalo Bueno|F|7|592|6.612844036697248|2|8|5|3|0|1|0|80|3|34.62|1|0|0|0.8474576271186441|0.0|0.0|26|8|6|4|6|6.678397854868443|7|3|3.4412955465587043|0|0|0|0|0|0|0
1171|6659|Tomas Chancalay|F|12|3655|6.758605472197706|1|96|32|5|1|6|0|803|48|462.37999999999994|30|0|23|33.957383586580775|0.0|26.200695608458947|408|148|126|59|45|49.89100372598215|54|82|93.63233113392162|14|1|0|0|0|0|0
1172|6660|Nicolas Leguizamon|F|9|3246|6.727253371185241|0|75|33|10|10|5|0|422|25|257.50999999999993|12|2|4|11.204768611109515|1.4705882352941175|4.4489594083247335|292|102|35|15|13|14.153330380923244|31|66|68.07666411079153|8|0|0|0|1|0|0
1173|6661|Wilson Morelo|F|19|5610|6.775008912655971|12|127|65|29|1|3|0|833|61|531.7799999999999|12|3|9|13.859231282652248|3.171175575836593|12.056841643740695|593|205|127|44|15|17.115194518288153|141|94|111.96205830141145|9|2|4|0|7|1|0
1174|6662|Santiago Pierotti|F|30|190|6.57842105263158|1|0|0|0|0|1|0|74|3|49.63|5|0|4|6.251627851969334|0.0|4.24879353450782|2|0|11|8|3|3.0332906109303623|4|6|7.080764301261196|0|0|0|1|0|0|0
1175|6663|Luis Miguel Rodriguez|F|7|5834|7.227924393723253|5|198|85|29|3|15|0|1094|106|608.29|23|4|21|24.7894271912581|4.265872545533562|25.25638557141105|397|135|75|39|54|61.27797620578855|60|74|79.9131151345309|15|0|2|0|8|1|0
1176|6664|Tomas Sandoval|F|32|487|6.4548117154811715|2|13|7|3|5|0|0|38|0|12.709999999999999|9|1|1|9.66388274789159|0.8771929824561404|1.4285714285714286|38|15|2|1|4|4.6389287422285985|13|11|11.347024354648832|0|0|0|0|0|0|0
1177|6665|Juan Zurbriggen|M|26|25|6.6|0|0|0|0|0|0|0|3|0|1.5|0|0|0|0.0|0.0|0.0|0|0|0|0|0|0.0|1|0|0.0|0|0|0|0|0|0|0
1178|6667|Jorge Carranza|G|18|2251|6.582468780019212|0|0|0|0|51|0|82|371|0|226.25000000000003|1|0|1|0.8771929824561404|0.0|1.0638297872340425|15|10|1|1|2|2.5789813023855577|5|2|2.150786308973173|3|0|0|0|0|0|0
1179|6668|Pedro Fernandez|G|13|2520|6.792857142857143|0|0|0|0|37|0|75|575|0|369.97999999999996|1|0|2|0.8620689655172414|0.0|1.6464237516869096|16|15|0|0|1|0.9259259259259258|4|0|0.0|2|0|0|0|0|0|1
1180|6670|Gustavo Abregu|D|25|284|6.5|0|0|0|0|0|0|0|70|0|42.85|3|0|6|3.2312925170068025|0.0|6.113801452784504|25|15|5|4|1|1.0204081632653061|3|1|0.8474576271186441|0|0|0|0|0|0|0
1181|6671|Lucas Acevedo|D|2|4462|6.864343343792021|0|41|16|5|0|0|0|1529|5|628.0200000000001|59|27|79|59.04761449530956|29.353395196238502|83.65439177288279|383|242|39|27|27|28.82897806318512|38|66|66.46704293373014|10|2|0|4|0|0|0
1182|6672|Adrian Arregui|M|8|5438|6.902138928498675|0|83|23|9|6|3|0|2062|51|1472.34|82|8|147|87.7250728396847|9.411715801747269|160.6262088304211|551|286|62|45|115|129.2900518519147|75|103|112.95665975712834|32|1|0|1|2|0|0
1183|6673|Lucas Diarte|D|3|1300|6.967851239669422|0|9|3|0|0|1|0|362|12|245.06999999999996|5|2|26|5.013218488828245|1.8706293706293704|26.535685863438292|149|83|17|7|7|7.955145930943257|24|20|20.984050890868062|4|0|0|0|0|0|0
1184|6675|Maximiliano Ramon Martinez|D|3|1056|6.589678030303031|0|0|0|0|0|0|0|344|0|252.74|16|4|13|15.676653204918908|4.325727207318327|12.712731664410395|118|61|15|8|9|9.701964108351488|11|14|14.427062507988254|6|1|0|0|0|0|0
1185|6676|Rodrigo Moreira|D|4|1601|6.642348532167395|0|17|4|0|0|0|0|425|4|294.37000000000006|9|8|37|9.936843704116718|9.776626236212817|39.827365120759076|151|82|5|4|22|22.38223847822146|2|20|22.21052943049188|5|2|0|1|0|0|0
1186|6677|Juan Orellana|D|34|270|7.0|0|3|0|0|0|0|0|32|1|18.17|5|0|9|6.920556920556921|0.0|12.347514979093928|22|15|4|3|2|2.7027027027027026|4|3|4.182292340187077|1|0|0|0|0|0|0
1187|6678|Oliver Benitez|D|3|4347|6.766617610988471|0|24|7|2|4|0|0|1172|17|714.7|40|17|115|44.045827616553|17.842533596898104|129.823882345784|340|210|61|42|22|23.184534585201984|72|42|43.4981505110252|5|0|0|2|0|0|0
1188|6679|Hernan Petrik|D|32|2477|6.644771901493741|0|14|4|1|0|2|0|622|26|468.12|38|3|42|44.77089020130874|3.5575447570332477|45.9342938155794|360|190|74|34|24|25.068945927205792|26|22|23.505106865273916|3|0|0|1|0|0|0
1189|6681|Alejandro Altuna|M|5|395|6.640506329113924|0|2|0|0|0|0|0|170|2|140.98|7|1|9|8.068459318459318|1.1111111111111112|9.033882783882783|56|27|3|2|7|7.191697191697192|4|6|6.504234070023545|1|0|0|0|0|0|0
1190|6682|Tino Costa|M|8|1598|7.239933110367892|0|36|11|5|2|2|0|770|46|646.63|21|1|9|20.165146956817203|1.2195121951219512|8.497437552274626|132|66|30|25|18|16.15462503612715|26|30|29.971403436842284|6|0|0|0|1|0|0
1191|6683|Tomas Federico|SUB|35|208|6.412019230769231|0|2|1|0|0|0|0|41|0|29.540000000000003|3|0|7|4.054054054054054|0.0|9.6277765090755|28|12|1|0|11|14.957541273330747|6|2|2.8309409888357258|0|0|0|0|0|0|0
1192|6684|Ariel Garcia|M|10|5303|6.979860456345464|6|87|28|12|2|6|0|1656|97|658.12|120|5|64|130.9710845760191|5.450309147117658|73.22081416413303|663|338|244|128|71|77.75916693689635|113|105|112.96086535211016|20|1|1|0|2|0|0
1193|6685|Nicolas Gimenez|M|31|3040|7.083948959032907|1|118|28|10|2|4|0|1048|71|797.6499999999999|42|4|20|44.55381024836547|4.922741345341965|21.479554112308797|212|103|164|109|50|50.83731861680553|55|40|40.568635080521766|5|0|0|0|1|1|0
1194|6686|Rodrigo Gomez|M|27|3858|7.097615344738204|1|78|26|6|2|5|0|1053|86|762.2299999999998|34|0|17|39.151387078564895|0.0|20.41926534338326|399|205|206|123|37|47.48198429838875|178|44|50.91249125520313|15|0|3|0|2|1|0
1195|6687|Gonzalo Lamardo|M|28|473|6.403382663847781|0|1|0|0|0|0|0|137|3|111.94000000000001|5|1|4|5.842456303970696|1.4705882352941175|4.371868068676579|46|19|7|3|9|10.237451107152364|6|5|5.181661130297584|2|0|0|0|0|0|0
1196|6688|Nahuel Menendez|M|4|1862|6.878625134264232|0|19|7|2|0|1|0|494|13|380.11999999999995|11|1|28|10.076107576107574|0.8928571428571428|28.582741995240387|203|98|31|12|20|20.372764808753942|16|26|25.840996588135265|2|0|0|0|0|0|0
1197|6690|Emiliano Purita|D|30|2014|6.735849056603774|0|32|10|1|0|3|0|445|31|314.44000000000005|21|1|34|21.349252479674455|0.9615384615384615|39.436359291548115|261|115|56|27|35|37.90696459656162|33|22|24.87803513038141|4|0|2|0|0|0|0
1198|6691|Julian Vitale|M|15|872|6.670986238532111|0|4|0|0|0|1|0|255|3|191.34999999999997|17|4|29|18.046051171170387|4.81615708695505|34.231988299895825|121|63|13|9|18|20.33774724019032|9|9|9.195028002844923|2|0|0|0|0|0|0
1199|6692|Ramiro Costa|F|31|1637|6.738125894134479|0|42|16|4|6|1|0|216|9|122.58000000000001|3|0|8|3.009259259259259|0.0|8.92917725772819|310|155|20|11|10|10.355567789114096|20|38|41.91309972341421|8|2|0|0|0|1|0
1200|6693|Nicolas Delgadillo|F|22|1775|6.610270270270272|0|45|9|1|5|5|0|279|30|139.5|5|1|7|4.74797420480594|0.7462686567164178|7.263892636230999|190|61|98|38|8|8.39849427644346|34|29|29.669999393133182|2|0|0|0|0|0|0
1201|6695|Luciano Pons|M|27|974|6.820863309352517|0|26|8|4|0|0|0|97|9|51.180000000000014|7|2|2|8.430585746803388|2.0733652312599684|2.415181138585394|181|72|4|2|12|14.834482713345526|31|23|26.3688181329293|1|0|0|0|0|0|0
1202|6696|Gonzalo Rodriguez|F|7|1034|6.742649903288202|0|30|8|1|0|1|0|157|7|108.60000000000001|15|0|6|16.884853343303515|0.0|7.999031156925895|155|72|37|15|7|7.891063048333174|17|16|17.84414998427462|1|0|0|0|0|0|0
1203|6697|Lucas Chaves|G|12|7053|6.859223025662839|0|0|0|0|71|1|179|1603|5|732.1300000000001|6|0|5|6.704217759006676|0.0|5.79325060521467|36|27|5|4|3|3.417579827972193|15|3|3.2943099720508364|5|0|0|1|0|0|0
1204|6698|Leandro Finochietto|G|1|0||0|0|0|0|0|0|0|0|0|0.0|0|0|0|0.0|0.0|0.0|0|0|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
1205|6699|Federico Lanzillota|G|18|1899|6.6641916798314895|0|0|0|0|25|0|45|426|1|90.46|0|1|1|0.0|1.0|1.0|16|14|0|0|0|0.0|5|1|1.0638297872340425|0|1|0|0|0|0|0
1206|6701|Gaston Bojanich|D|23|5046|6.92104003481288|0|20|8|1|6|0|0|1295|8|926.03|36|11|169|36.06327528227956|12.105910837243089|186.37344481760422|436|264|13|8|16|17.10154552211646|37|72|77.77897067654801|13|0|0|1|0|0|0
1207|6702|Maximiliano Centurion|D|13|31|6.4|0|0|0|0|0|0|0|5|0|2.5|0|0|0|0.0|0.0|0.0|0|0|0|0|1|1.0869565217391304|0|0|0.0|0|0|0|0|0|0|0
1208|6703|Nicolas Forastiero|G|34|0||0|0|0|0|0|0|0|0|0|0.0|0|0|0|0.0|0.0|0.0|0|0|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
1209|6704|Elias Gomez|D|24|4355|7.031353293413174|2|46|14|4|2|2|0|1195|69|659.7400000000001|73|2|73|77.34212818430261|1.8253968253968256|77.94648642734708|304|172|128|68|46|50.79622566438885|89|56|55.758075617710396|9|1|1|0|0|0|0
1210|6706|Mauro Maidana|D|3|180|6.7|0|1|0|0|0|0|0|72|0|62.1|0|0|9|0.0|0.0|7.4350469872857925|15|6|0|0|2|1.6721945826423437|2|2|1.4925373134328357|1|0|0|0|0|0|0
1211|6707|Carlos Quintana|D|16|6571|7.138676400571338|0|46|14|5|4|0|0|2261|12|1481.38|74|43|176|74.06923328299027|41.662636687498235|176.49050385160277|550|361|13|11|27|24.89455717481641|38|83|81.27305691027762|14|1|1|3|0|0|0
1212|6708|Jonathan Sandoval|D|15|6701|6.809759737352635|0|52|11|2|2|3|0|1750|38|1149.6699999999998|76|15|135|80.90350242296559|16.81422081379364|135.44575839925608|655|346|46|18|87|87.59658960755782|74|89|88.32166056958555|18|2|0|0|0|0|0
1213|6709|Miguel Torren|D|2|6173|6.939753766402075|0|29|3|1|2|2|0|2459|17|1690.0399999999997|60|19|127|63.45742673275558|20.520432587668665|129.6487870541809|315|200|30|28|41|42.92354102022521|41|50|47.58672132633549|20|0|0|2|0|1|0
1214|6710|Enzo Ybanez|D|13|722|6.696675900277008|0|3|0|0|0|0|0|192|5|137.67|16|0|12|15.200057148393324|0.0|13.018021097641121|86|40|17|9|10|10.150422857623555|4|7|7.15338650273393|3|1|0|0|0|0|0
1215|6711|Damian Batallini|M|10|5722|6.9021495980426435|4|97|32|8|1|11|0|1374|87|768.1999999999999|82|0|36|90.6855383693408|0.0|37.84354191436067|681|307|130|76|87|97.98890020209791|132|134|142.08502787800825|14|0|2|1|0|0|0
1216|6713|Jonathan Galvan|D|8|3123|7.019160951996773|0|36|9|2|3|0|0|1079|11|604.53|36|5|78|39.955669434145925|5.51734443777511|80.65382521297154|233|148|17|12|15|16.23446814039395|14|33|34.48480374119491|9|0|0|1|1|0|0
1217|6714|Francisco Gonzalez|F|7|50|6.5|0|3|0|0|0|0|0|13|0|11.96|1|0|0|1.0638297872340425|0.0|0.0|1|1|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
1218|6716|Alexis Mac Allister|M|10|3501|7.047957726363896|0|129|37|8|0|7|0|1251|79|957.42|28|1|29|27.66110124190621|1.3513513513513513|31.15688741694427|433|202|108|63|50|51.92493102362775|95|49|50.249894651945006|7|0|1|0|1|0|0
1219|6717|Francis Mac Allister|M|5|2803|6.8197715917202|0|32|7|1|1|1|0|1025|23|701.3999999999999|81|6|40|80.94721975293312|5.685703185703186|40.878369241956406|189|96|24|16|70|70.87312543626315|30|75|77.3331207632022|13|1|0|0|0|0|0
1220|6718|Gaston Machin|M|8|2532|6.588744075829384|0|18|4|1|0|0|0|857|12|701.5299999999999|35|2|36|34.116070883149874|2.0408163265306123|38.394689065098525|318|139|34|17|51|52.20226539949493|31|46|47.98521418328023|7|0|0|0|0|0|0
1221|6719|Matko Miljevic|M|19|261|7.19808429118774|0|6|4|1|0|0|0|59|2|40.88|1|0|2|0.7575757575757576|0.0|1.9638043896804005|0|0|15|12|0|0.0|8|6|5.3421504017333215|0|0|0|0|0|0|0
1222|6720|Fausto Montero|M|30|2802|6.758678571428571|0|8|0|0|0|0|0|1108|16|875.9299999999998|44|0|106|45.60279126504297|0.0|107.86425117335148|374|183|26|19|55|55.117397863581175|33|65|67.73338941455899|12|1|0|0|0|0|0
1223|6721|Franco Moyano|M|17|3913|6.818451316125735|0|28|3|1|2|2|0|1519|24|1161.0300000000002|55|9|49|59.220616005312756|10.344813516223358|52.599302240711765|252|125|17|12|51|56.62120136325696|55|50|53.0192987016643|8|0|0|0|0|0|0
1224|6722|Leandro Paiva|M|16|67|6.33134328358209|0|2|0|0|0|0|0|17|0|14.34|0|0|1|0.0|0.0|0.8333333333333334|12|3|1|0|0|0.0|2|4|3.0392156862745097|2|0|0|0|0|0|0
1225|6723|Leonardo Pisculichi|M|18|1677|6.843649373881933|0|63|16|4|0|2|0|597|38|445.74999999999994|11|2|8|10.606534715250406|2.314814814814815|7.3056787455382715|211|88|32|20|29|28.83167664018916|38|29|29.34005459585974|3|0|1|0|0|0|0
1226|6725|Fausto Vera|M|20|1760|6.844204545454545|0|27|5|2|0|0|0|712|6|327.5299999999999|39|5|42|41.75861564832519|5.580267180876937|44.818198976477014|105|45|22|16|30|29.72734018500291|11|40|41.76580514417719|6|0|0|0|0|0|0
1227|6726|Thomas Amilivia|M|32|69|6.391304347826087|0|0|0|0|0|0|0|18|0|11.239999999999998|0|0|0|0.0|0.0|0.0|11|5|4|1|0|0.0|1|2|2.0408163265306123|0|0|0|0|0|0|0
1228|6727|Raul Bobadilla|F|25|860|6.738720930232558|0|20|9|0|0|0|0|141|8|96.84|7|2|0|6.8223084561604725|1.5873015873015872|0.0|161|75|30|20|7|7.840999692094048|30|32|33.72568777934866|2|0|0|0|0|0|0
1229|6729|Lucas Ferraz|SUB|21|39|6.576923076923077|0|1|1|0|0|0|0|10|0|6.6|0|0|0|0.0|0.0|0.0|3|1|0|0|0|0.0|1|1|0.7142857142857143|0|0|0|0|0|0|0
1230|6730|Gabriel Hauche|M|27|7614|6.897806671920146|19|150|63|20|2|9|0|1545|87|950.2099999999999|103|4|35|107.08268487497557|4.069679849340867|36.41630911529564|600|291|82|41|54|59.97889634157559|197|156|165.11409373558493|26|1|4|0|0|0|0
1231|6731|Francisco Ilarregui|F|27|462|6.623376623376624|0|15|3|1|0|0|0|70|9|48.10000000000001|4|0|0|3.415151371282976|0.0|0.0|84|28|26|9|5|5.818275385660188|7|15|17.588695270106413|2|1|0|0|0|0|0
1232|6732|Franco Lopez|F|36|58||0|0|0|0|1|0|0|0|0|0.0|0|0|1|0.0|0.0|0.9803921568627451|0|0|0|0|0|0.0|0|2|1.9607843137254901|0|0|0|0|0|0|0
1233|6733|Matias Romero|D|26|2031|6.617035942885278|0|25|8|1|0|2|0|494|15|285.96|47|0|23|48.62868724283183|0.0|23.432159984129065|212|98|47|32|32|35.10034666873677|19|26|26.38464370475805|5|0|0|1|0|0|0
1234|6734|Esteban Rueda|F|17|55|6.516363636363636|0|2|0|0|0|0|0|9|2|3.75|0|0|0|0.0|0.0|0.0|8|4|2|1|0|0.0|2|1|1.0204081632653061|0|0|0|0|0|0|0
1235|6735|Claudio Spinelli|F|32|1768|6.912217194570136|0|49|21|7|1|2|0|214|15|142.95|8|4|3|9.354963700138674|4.534317544811022|3.3893557422969187|303|111|46|25|14|15.529410394115324|37|45|45.64660030826468|4|0|0|0|0|0|0
1236|6736|Hernan Toledo|M|19|812|6.710344827586206|0|6|3|1|0|0|0|176|7|142.74|3|2|3|2.674258109040718|1.7740429505135387|2.536439255189255|96|48|41|18|2|1.5749007936507935|18|7|5.799565018315018|1|0|0|0|0|0|0
1237|6737|Gaston Veron|F|16|580|6.7586206896551735|0|15|8|1|0|0|0|117|5|77.94|3|0|1|2.869352869352869|0.0|1.5625|119|46|6|5|4|5.018464325529543|11|11|11.741377746262549|0|0|0|0|0|0|0
1238|6857|Keisuke Honda|M|10|1294|6.986398763523958|0|18|7|2|0|0|0|690|28|123.0|24|3|21|26.50372619712478|3.911665676371558|24.000343791490916|130|53|17|11|23|25.301341955210397|12|24|27.721425615869034|1|0|0|0|1|0|0
1239|6985|Alexander Baumjohann|M|9|142|6.48943661971831|0|3|1|0|0|1|0|40|4|31.47|0|0|0|0.0|0.0|0.0|30|9|9|3|1|1.25|3|7|8.043527874271492|0|0|0|0|0|0|0
1240|7599|Cristian Cuevas|D|15|2496|6.86141826923077|0|18|5|1|0|2|0|812|23|122.59|53|3|57|57.15397080906109|3.1434081346423564|62.86032720883462|230|124|57|37|23|26.2135097528366|68|65|71.26456243503898|13|1|0|2|0|0|0
1241|8498|Thallyson|D|6|578|6.758131487889273|0|5|0|0|0|0|0|190|5|145.35999999999999|0|0|20|0.0|0.0|21.02721088435374|40|23|7|4|3|3.111111111111111|2|6|6.38428502714217|1|0|0|1|0|0|0
1242|8501|Pol Garcia|D|34|705|6.635602836879433|0|2|0|0|0|0|0|304|0|9.2|12|1|10|11.908268695326466|1.0416666666666667|10.392508925229862|64|39|3|3|7|7.68628011263459|3|6|5.874276046794207|1|0|0|0|0|0|0
1243|8661|Vitinho|D|2|22|6.3|0|0|0|0|0|0|0|3|0|2.25|0|0|1|0.0|0.0|1.5625|3|1|1|0|0|0.0|1|0|0.0|0|0|0|0|0|0|0
1244|8703|Fernando Canesin|M|55|742|6.748517520215634|1|5|2|1|0|3|0|190|8|10.180000000000003|13|0|7|14.606399889418757|0.0|8.263556618819777|79|31|10|4|14|14.57390275062259|9|14|15.366805662058628|3|0|0|0|0|0|0
1245|8930|German Mera|D|16|6203|7.113541834596163|0|74|18|6|0|1|0|1952|15|1562.0100000000004|9|9|201|9.03545872501963|9.698123503750956|202.56706088020306|477|313|17|14|24|24.40858137996226|50|98|101.22098109151625|22|2|1|5|0|0|0
1246|9198|Luiz Otavio|D|3|1091|6.800458295142072|0|12|4|1|0|1|0|380|2|296.39|3|3|27|3.0212084833933575|3.684922244759973|28.83396916201165|100|59|0|0|6|5.780878594632045|0|15|14.043105317342347|5|1|0|0|0|0|0
1247|9204|Lucas|D|2|3284|6.621711327649209|0|20|5|1|0|2|0|882|30|685.6800000000002|2|0|46|2.3558758314855877|0.0|50.16058654121887|286|135|23|14|27|30.527574695746498|34|67|70.27911656565777|11|0|0|0|0|0|0
1248|9205|Leonan|D|31|270|6.7|0|1|0|0|0|0|0|69|1|53.169999999999995|0|0|7|0.0|0.0|7.340647857889238|44|25|2|2|1|1.3157894736842106|7|4|5.208161469504482|1|0|0|0|0|0|0
1249|9207|Nadson|M|8|965|6.73740932642487|0|19|9|0|0|0|0|300|20|229.82|7|1|10|8.62869141171028|1.0|13.129423183240013|151|71|34|18|16|19.098545279439087|31|9|10.338096385821135|1|0|0|0|0|0|0
1250|9214|Renan Oliveira|M|23|46|6.4173913043478255|0|0|0|0|0|0|0|19|1|15.09|1|0|0|1.4285714285714286|0.0|0.0|9|3|1|1|0|0.0|1|2|2.39010989010989|1|0|0|0|0|0|0
1251|9218|Marlon Freitas|M|23|3854|6.881266216917488|1|41|12|0|0|2|0|1972|38|746.93|35|3|54|39.81231246202871|3.642124005027231|61.73023693168426|298|145|19|11|42|50.674098505911815|33|51|57.30501654365281|8|1|0|1|0|0|0
1252|9224|Felipe Saraiva|M|98|549|6.570673952641165|0|14|10|0|0|0|0|98|6|70.79|0|0|1|0.0|0.0|0.8620689655172414|121|52|38|17|5|4.933433012491044|25|15|17.61249761968403|0|0|1|0|0|0|0
1253|9238|Jean Patrick|M|5|445|6.52|0|2|1|1|0|0|0|113|1|94.19|0|0|4|0.0|0.0|6.515151515151516|59|22|6|2|7|9.786036036036037|8|9|12.378787878787879|0|0|0|0|0|0|0
1254|9250|Damian Escudero|M|29|1587|6.915626969124132|3|31|6|2|0|5|0|544|43|418.4000000000001|10|1|17|10.262449045370186|0.9090909090909091|20.90242086561903|137|60|52|26|4|5.455719990603711|18|15|18.086910313093647|2|0|1|0|0|0|0
1255|9252|Agustin Gutierrez|M|23|652|6.543711656441718|0|12|3|1|0|1|0|160|11|122.67999999999998|4|0|2|3.9379708872796435|0.0|1.65390924002187|92|37|37|10|6|5.484737270158655|19|5|5.214002267573696|0|0|0|0|0|0|0
1256|9257|Rodolfo|M|9|447|6.8655480984340045|0|15|5|1|0|0|0|72|6|50.36|2|0|9|1.948051948051948|0.0|11.515239146818095|71|32|16|9|6|5.706793206793207|14|11|14.231998264893|1|0|0|0|0|0|0
1257|9262|Todinho|F|29|109|6.579816513761468|0|5|0|0|0|0|0|49|1|24.63|1|0|2|1.1111111111111112|0.0|2.276029055690073|24|11|4|2|0|0.0|3|2|2.428571428571429|0|0|0|0|0|0|0
1258|9285|Bruno Paulista|M|8|471|7.059023354564756|0|19|4|0|0|0|0|206|1|156.32|0|0|12|0.0|0.0|11.766968079398712|74|49|6|5|6|6.2013327343516025|17|12|12.017759452858666|6|0|0|0|0|0|0
1259|9290|Carlos Henrique|F|9|425|6.85529411764706|0|9|4|2|0|0|0|68|3|41.5|2|1|0|2.0833333333333335|1.6129032258064517|0.0|90|38|16|11|2|2.7240143369175627|17|8|8.915150709505548|1|0|0|0|0|0|0
1260|9296|Diego Goncalves|M|16|56|6.4|0|0|0|0|0|0|0|11|0|7.04|1|0|4|1.0204081632653061|0.0|4.081632653061225|7|1|1|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
1261|9298|Safira|F|9|162|6.558024691358026|0|0|0|0|0|1|0|21|1|6.100000000000001|4|2|1|5.308648658402353|2.704530087897228|1.1904761904761905|0|0|1|0|4|4.3432757718472|8|10|12.770253990190241|1|0|0|0|0|0|0
1262|9301|Luidy|M|11|44|6.297727272727272|0|1|1|0|0|0|0|10|1|4.83|2|0|0|2.1904761904761907|0.0|0.0|7|3|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
1263|9304|Mauricio Kozlinski|G|1|1084|6.674723247232472|0|0|0|0|18|0|36|160|0|62.82|0|0|1|0.0|0.0|1.3157894736842106|9|7|0|0|1|1.0204081632653061|0|0|0.0|1|0|0|0|0|0|0
1264|9306|Lucas Pereira|G|12|0||0|0|0|0|0|0|0|0|0|0.0|0|0|0|0.0|0.0|0.0|0|0|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
1265|9307|Moacir|M|8|122|6.531147540983606|0|0|0|0|0|0|0|22|1|15.16|3|1|2|3.8856304985337244|1.1363636363636365|2.272727272727273|24|11|1|0|2|1.8826322930800543|2|5|5.486043806939329|1|0|0|0|0|0|0
1266|9308|Lucas Oliveira|D|3|1044|6.937715930902111|0|4|2|2|0|0|0|467|1|41.239999999999995|7|6|17|7.781142050264152|6.540472106509842|19.023238441329106|72|43|7|6|3|2.924298959746721|8|13|14.012036591263223|3|0|0|0|0|0|0
1267|9309|Lucas Rocha|D|3|180|7.35|0|0|0|0|0|0|0|83|0|74.14|0|0|6|0.0|0.0|6.042416966786715|10|8|0|0|0|0.0|2|1|0.9803921568627451|0|0|0|0|0|0|0
1268|9312|Jonathan|D|2|3155|6.914326556543837|1|23|7|1|0|0|0|1070|23|479.22|51|2|69|57.89414472006155|2.1749408983451537|80.53694130113973|334|199|75|46|22|25.358184917369343|22|41|47.48239016750104|7|0|0|0|0|0|0
1269|9314|Luan Sales|D|13|0||0|0|0|0|0|0|0|0|0|0.0|0|0|0|0.0|0.0|0.0|0|0|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
1270|9315|Gilvan|D|4|3467|6.945102571511124|0|25|10|4|0|0|0|1127|4|622.5200000000001|12|4|94|13.000427698606314|4.185946786868244|107.64105791766401|309|181|5|2|11|10.942715373621565|29|59|67.3274320078062|12|0|0|2|0|0|0
1271|9316|Nicolas|D|6|2673|6.922342814371256|0|20|6|0|0|3|0|1030|36|226.4899999999999|40|1|44|43.68229700461572|0.9615384615384615|51.539707611692855|236|109|21|12|21|22.707721974559448|18|41|45.371561117695606|2|0|0|1|0|0|0
1272|9317|Matheuzinho|M|7|503|6.900198807157057|1|16|7|1|0|1|0|135|13|15.930000000000001|10|0|6|10.351848165625043|0.0|6.826572558763028|57|29|13|8|8|10.512993554342986|10|6|5.471276641298008|0|0|0|0|0|0|0
1273|9320|Edson Junior|M|23|0||0|0|0|0|0|0|0|0|0|0.0|0|0|0|0.0|0.0|0.0|0|0|0|0|0|0.0|0|0|0.0|0|0|0|0|0|0|0
